Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2024-05-05 21:46:21",7,1,"Bryan Tran",bbe456ad-5b74-47e7-a653-3eebcc8a9931,"House of Reckoning","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,61.35,3203,0,251,154,97,19.00,18.66,19,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,535,0,7,175
"2024-05-05 21:50:15",7,1,"Bryan Tran",e1bb8357-5bbf-4d4d-a2d0-fb9e884f999c,"Exiled Firefight","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,51.97,19019,45,229,119,110,41.00,83.00,82,0,0,0,0,0,0,0,2,9,0,0,0,0,0,,,3135,0,60,735
"2024-05-05 22:05:16",7,1,"Bryan Tran",b13655a0-4a08-47f1-a780-40c39ef52b05,"Cliffhanger Firefight","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,56.21,8365,170,443,249,194,21.50,42.66,43,0,0,0,0,0,0,0,2,5,0,0,0,0,0,,,1025,0,29,411
"2024-05-05 22:13:19",7,1,"Bryan Tran",3719761e-f21c-4190-84fc-0b6d6e5210c7,"Exiled Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,62.58,41121,412,1280,801,479,38.00,156.66,152,0,0,0,0,0,0,0,4,26,0,0,0,0,0,,,6365,0,78,1275
"2024-05-05 22:35:31",7,1,"Bryan Tran",31af49dd-25d4-46f9-a5a9-a7f85ecf63d0,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,44.18,30982,104,1881,831,1050,79.67,243.66,239,0,0,0,0,0,0,0,3,23,0,0,0,1,0,,,5350,0,129,1145
"2024-05-05 22:55:11",7,1,"Bryan Tran",bb20bded-f419-41b2-bf09-478844079c4c,Behemoth,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,58.01,20414,444,1374,797,577,41.50,168.33,166,0,0,0,0,0,0,0,4,19,0,1,0,0,0,,,4195,0,88,973
"2024-05-05 23:39:57",7,1,"Bryan Tran",1c482b29-470b-494f-8d7b-816fbd37d26b,"Scarr Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Left,46.39,4397,229,263,122,141,43.00,45.33,43,0,0,0,0,0,0,0,1,10,0,1,0,0,0,,,565,0,35,816
"2024-05-05 23:53:54",7,1,"Bryan Tran",50df9674-1005-418c-bee6-edd132661f4d,"Oasis Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,51.84,35710,652,1117,579,538,74.00,230.33,222,0,0,0,0,0,0,0,3,34,0,0,0,2,0,,,5435,0,138,1004
"2024-05-06 21:28:01",7,1,"Bryan Tran",10963b08-3b55-4ad4-915c-fa6210ff4955,"Live Fire","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,54.39,26410,165,1127,613,514,38.00,119.00,114,0,0,0,0,0,0,0,3,24,0,0,0,0,0,,,2240,0,80,1045
"2024-05-06 21:46:03",7,1,"Bryan Tran",2380f01e-2d65-4ec7-adb5-b441c80a60bb,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,56.64,26852,269,1183,670,513,90.00,186.00,180,0,0,0,0,0,0,0,2,24,0,1,0,0,0,,,4535,0,97,1017
"2024-05-06 22:04:16",7,1,"Bryan Tran",3a0db693-fc8f-4961-8365-2443f25c9ef1,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,56.79,33732,488,1090,619,471,45.40,227.66,227,0,0,0,0,0,0,0,5,17,0,1,0,0,0,,,4045,0,195,791
"2024-05-06 22:18:26",7,1,"Bryan Tran",b544cf26-02c4-450d-894a-ce0af649fa3f,"Deadlock Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,23.59,52281,0,11344,2676,8668,338.00,351.00,338,0,0,0,0,0,0,0,0,39,0,0,0,0,0,,,4935,0,189,1137
"2024-05-07 00:36:15",7,1,"Bryan Tran",c5913b8e-8789-4126-b6ed-90e37712bcc5,"Deadlock Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,53.06,18524,215,997,529,468,87.00,176.00,174,0,0,0,0,0,0,0,2,12,0,0,0,0,0,,,3685,0,93,637
"2024-05-07 00:48:49",7,1,"Bryan Tran",82bab3eb-4fd9-43fd-8157-43311099ed45,Behemoth,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,48.02,25562,0,1339,643,696,64.67,196.33,194,0,0,0,0,0,0,0,3,16,0,0,0,0,0,,,3975,0,123,763
"2024-05-07 01:02:05",7,1,"Bryan Tran",ab900f91-eed6-4c35-a16e-6342efe9ca7e,"House of Reckoning","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,48.75,33627,0,1243,606,637,225.00,235.66,225,0,0,0,0,0,0,0,1,35,0,0,0,0,0,,,5520,0,159,867
"2024-05-07 01:17:45",7,1,"Bryan Tran",b5b2eedd-bb74-49cc-86bf-b3b257d9c0e3,"House of Reckoning","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,56.1,24064,93,1262,708,554,145.00,154.00,145,0,0,0,0,0,0,0,1,30,0,0,0,0,0,,,5750,0,80,928
"2024-05-07 01:35:36",7,1,"Bryan Tran",ebc2ab0a-efcf-43c4-91ee-34ee9a0bfd11,Dredge,CTF,"Quick Play",CrossPlay,Open,0,0,,,,,,,,,,,,,3,1,1,0,,Win,44.27,2661,2270,262,116,146,2.40,7.66,12,1,0,7,1,0,0,0,5,2,0,0,11,0,0,9,9,1435,0,9,434
"2024-05-07 01:40:24",7,1,"Bryan Tran",bce504b7-fb71-48d7-9936-f10ef9896137,Scarr,CTF,"Big Team Battle",CrossPlay,Open,0,0,,,,,,,,,,,,,25,0,0,1,,Left,43.33,465,777,30,13,17,0.33,-2.00,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,3,100,0,0,1153
"2024-05-07 16:50:17",7,1,"Bryan Tran",7e6dca4b-45cf-4f96-a5a1-634aa8704ace,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,52.12,24902,1,1652,861,791,87.00,176.33,174,0,0,0,0,0,0,0,2,13,0,0,0,0,0,,,4465,0,94,1068
"2024-05-07 17:10:32",7,1,"Bryan Tran",4a68f1db-64f1-42d7-abe6-c1ba7c4cd4ed,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,50.84,29235,477,1310,666,644,198.00,204.66,198,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,5605,0,118,844
"2024-05-07 17:21:54",7,1,"Bryan Tran",c9c67873-29a7-4dbd-bf1a-fee0f8111824,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,47.88,12286,253,921,441,480,87.00,93.33,87,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,,3840,0,50,782
"2024-05-07 17:35:35",7,1,"Bryan Tran",78d565f9-c479-48cc-9cef-318fd75e6d7f,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,46.52,29936,447,1408,655,753,101.50,206.00,203,0,0,0,0,0,0,0,2,15,0,0,0,0,0,,,5505,0,137,840
"2024-05-07 22:25:36",7,1,"Bryan Tran",3b635f2b-0229-4634-b49d-db7f26f83d12,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.65,24472,2,490,258,232,151.00,158.00,151,0,0,0,0,0,0,0,1,24,0,0,0,0,0,,,4660,0,114,815
"2024-05-07 22:43:25",7,1,"Bryan Tran",9db8a4cb-03d1-4bbc-a886-cc5c19c16f3b,"Scarr Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,60.14,34004,683,1134,682,452,38.33,235.00,230,0,0,0,0,0,0,0,6,33,0,2,0,0,0,,,5490,0,144,1282
"2024-05-07 23:01:44",7,1,"Bryan Tran",b686a1c4-5035-46f7-a612-3689788c23ab,"House of Reckoning",Fiesta,"Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,49.37,21558,35,869,429,440,118.00,126.33,118,0,0,0,0,0,0,0,1,28,0,0,0,0,0,,,4505,0,74,828
"2024-05-07 23:20:57",7,1,"Bryan Tran",e78dac2a-dbc7-4b6e-ba4e-f4f78c9c1d17,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,0,0,,Left,71.43,362,0,7,5,2,4.00,4.00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,70,0,1,765
"2024-05-07 23:24:49",7,1,"Bryan Tran",935e78f8-e50f-4dd5-b202-2554f4a6aaf4,"Oasis Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.45,22252,47,1205,632,573,33.40,167.33,167,0,0,0,0,0,0,0,5,16,0,0,0,0,0,,,4920,0,105,1182
"2024-05-07 23:48:22",7,1,"Bryan Tran",43ef6515-9a40-4f68-91e9-7702fb1527e0,"Exiled Firefight",Fiesta,"Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,53.1,28848,17,1356,720,636,31.33,191.00,188,0,0,0,0,0,0,0,6,27,0,0,0,0,0,,,5405,0,134,1071
"2024-05-08 22:51:32",7,1,"Bryan Tran",f20a9221-7873-4080-ab74-2ed525d31db4,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Win,52.3,4912,413,369,193,176,14.00,41.66,42,0,0,0,0,0,0,0,3,8,0,0,0,0,0,,,990,0,24,931
"2024-05-08 22:58:55",7,1,"Bryan Tran",dd7b2435-e85d-4ce0-a012-3d0c135e239d,"Rendezvous Firefight",Fiesta,"Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,44.57,15191,65,617,275,342,58.00,115.66,116,0,0,0,0,0,0,0,2,5,0,0,0,0,0,,,5175,0,77,829
"2024-05-08 23:10:16",7,1,"Bryan Tran",c0694b1a-785d-4b77-b5a0-ae8df1e7ede7,Behemoth,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,52.23,30092,229,1099,574,525,44.00,220.00,220,0,0,0,0,0,0,0,5,15,0,1,0,1,0,,,3725,0,155,942
"2024-05-08 23:27:17",7,1,"Bryan Tran",d5331c94-61cf-4930-8788-1d5459d1c1ce,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.42,24653,56,1364,715,649,159.00,165.33,159,0,0,0,0,0,0,0,0,19,0,0,0,1,0,,,5960,0,84,913
"2024-05-08 23:44:34",7,1,"Bryan Tran",cc404934-41d9-444f-bfb5-8ae0c9668021,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Win,55.23,2377,0,172,95,77,18.00,19.66,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,,590,0,9,852
"2024-05-09 01:40:45",7,1,"Bryan Tran",e93c3b5b-6fdc-4a6b-8243-187b1b2c9567,"Oasis Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,44.64,25440,0,999,446,553,180.00,182.66,180,0,0,0,0,0,0,0,1,11,1,0,0,1,0,,,5000,0,137,935
"2024-05-09 01:57:52",7,1,"Bryan Tran",54606aae-59e5-461b-adbc-fae0a11aaf0c,Behemoth,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,45.59,2863,0,68,31,37,14.00,46.33,14,0,0,0,0,0,0,0,1,100,0,0,0,0,0,,,2330,0,24,500
"2024-05-09 02:00:37",7,1,"Bryan Tran",8141fc51-69e9-454d-abaf-036ddc478c87,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,45.81,20894,22,334,153,181,75.00,77.33,75,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,,3330,0,48,902
"2024-05-09 02:17:40",7,1,"Bryan Tran",a25617fc-1824-4deb-a0d4-e0ddcb0c86fc,"Launch Site","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,50,24943,0,690,345,345,179.00,187.66,179,0,0,0,0,0,0,0,1,29,0,0,0,0,0,,,4360,0,137,787
"2024-05-09 02:28:20",7,1,"Bryan Tran",69a38253-e1c9-4576-a030-6847668b02af,"Oasis Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,50.71,31629,28,844,428,416,113.00,228.33,226,0,0,0,0,0,0,0,2,13,0,0,0,0,0,,,5155,0,172,1238
"2024-05-09 02:50:14",7,1,"Bryan Tran",b13aaea7-d669-43e6-8437-10360381d359,"House of Reckoning","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,58.46,32169,1,1567,916,651,77.50,159.33,155,0,0,0,0,0,0,0,2,19,0,0,0,0,0,,,2925,0,92,1197
"2024-05-09 17:49:57",7,1,"Bryan Tran",1c5d663e-55d6-4294-876c-4926f22a0287,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,42.39,31621,90,1392,590,802,215.00,220.66,215,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,,5260,0,138,801
"2024-05-09 18:04:50",7,1,"Bryan Tran",e760789f-ced7-487b-8968-f7cf4745cef7,"House of Reckoning","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,53.42,28315,1,1142,610,532,186.00,194.33,186,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,,6210,0,105,980
"2024-05-09 18:22:21",7,1,"Bryan Tran",90dbc01a-4a8f-4e46-919d-435ed0d9e0dd,"Fragmentation Firefight",Fiesta,"Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.08,45395,161,1684,877,807,331.00,338.33,331,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,5965,0,234,912
"2024-05-09 18:36:17",7,1,"Bryan Tran",efb009e5-c364-4d41-93cc-2da3c3f37b68,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,47.97,24674,58,467,224,243,128.00,134.66,128,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,5050,0,77,815
"2024-05-09 23:03:00",7,1,"Bryan Tran",28ea68e4-6c7b-4804-8735-ca3a7272929a,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,41.42,12653,132,379,157,222,87.00,91.33,87,0,0,0,0,0,0,0,1,16,0,0,0,0,0,,,2615,0,57,983
"2024-05-09 23:22:21",7,1,"Bryan Tran",5bccff15-d8a1-4f34-80b1-dff706416da5,"Scarr Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,51.64,7517,1,397,205,192,62.00,64.33,62,0,0,0,0,0,0,0,1,10,0,0,0,0,0,,,1600,0,42,327
"2024-05-09 23:28:20",7,1,"Bryan Tran",3bc27920-e84a-4f0b-9fb8-3badf284a2b0,Behemoth,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.55,18289,139,1218,640,578,139.00,146.33,139,0,0,0,0,0,0,0,1,25,0,0,0,0,0,,,4310,0,77,831
"2024-05-09 23:43:15",7,1,"Bryan Tran",914c53e4-eae7-4c70-9f6b-bab62f62c35a,"Launch Site","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,61.34,35517,214,344,211,133,268.00,275.66,268,0,0,0,0,0,0,0,0,23,0,0,0,2,0,,,6360,0,184,880
"2024-05-09 23:58:50",7,1,"Bryan Tran",5be84c1b-10a0-44b9-b7a4-84e8f59efb81,"Exiled Firefight","Legendary Fiesta","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,51.73,27897,126,868,449,419,31.75,126.33,127,0,0,0,0,0,0,0,4,10,0,0,0,0,0,,,3510,0,71,1224
"2024-05-09 23:59:25",7,1,"Bryan Tran",4d0a9764-9d94-46c9-96c5-f61bbb600901,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Left,50,234,0,20,10,10,1.00,1.33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,30,0,0,812
"2024-05-11 03:09:40",7,1,"Bryan Tran",647ee1b7-c925-482e-b906-d91ab8f4caa0,Cliffside,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Loss,27.15,1690,3215,151,41,110,0.18,-7.33,2,0,1,0,0,0,0,0,11,5,0,0,1,0,0,8,11,450,0,2,503
"2024-05-11 03:19:09",7,1,"Bryan Tran",9dcdf55c-ac57-47f0-889c-cc408ce92805,Bazaar,CTF,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,50.24,2465,2252,211,106,105,1.50,4.66,9,2,0,2,1,0,0,3,6,5,0,0,3,0,0,6,6,1330,0,2,313
"2024-05-11 03:27:49",7,1,"Bryan Tran",7c92ad8f-e070-4ca9-864f-c4a823b5626f,Argyle,CTF,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,3,1,1,0,,Loss,29.58,1941,3892,284,84,200,0.40,-8.00,6,2,0,1,0,0,0,0,15,3,0,0,2,0,0,11,14,810,0,2,629
"2024-05-11 03:38:59",7,1,"Bryan Tran",f9d9bda1-d43f-4c66-ba36-67974229ff5f,Aquarius,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,39.47,2393,2204,190,75,115,0.67,0.00,4,2,0,1,0,0,0,1,6,6,0,0,2,0,0,8,7,710,0,1,420
"2024-05-11 03:47:14",7,1,"Bryan Tran",0546eaf1-d9bc-4d59-963f-275bdd27a350,Daimyo,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,47.83,121,99,23,11,12,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2024-05-11 03:50:03",7,1,"Bryan Tran",95dbc53e-b0bb-46e8-9d44-de2d16f5f988,Chasm,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,36.45,3354,3112,299,109,190,0.80,-1.33,8,0,2,4,2,0,0,2,10,2,0,0,2,0,0,7,11,920,0,4,506
"2024-05-11 03:59:38",7,1,"Bryan Tran",bdff40e2-4e80-4dae-84f7-373a0decf440,Catalyst,CTF,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Loss,44.52,2216,3028,292,130,162,0.64,-4.00,7,0,1,0,0,0,0,0,11,0,0,0,2,0,0,6,9,885,0,3,382
"2024-05-11 04:06:52",7,1,"Bryan Tran",3ec879cb-e0d6-4f25-83d0-76f86f94979b,Daimyo,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Loss,37.5,2390,3334,440,165,275,0.60,-3.00,6,0,1,1,0,0,0,0,10,3,0,0,2,0,0,5,10,750,0,1,428
"2024-05-11 04:15:03",7,1,"Bryan Tran",668572a0-ed97-4931-9580-b4f3098a2669,"Live Fire","Legendary KOTH","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,45.83,34124,135,744,341,403,34.00,143.66,136,0,0,0,0,0,0,0,4,35,0,0,0,0,0,,,3720,0,90,801
"2024-05-11 04:30:29",7,1,"Bryan Tran",4a0a3306-b39d-4dcb-a861-63813691bf70,Catalyst,CTF,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,3,1,1,0,,Loss,46.5,2958,4110,329,153,176,0.62,-4.00,8,1,0,1,1,0,0,0,13,3,0,0,3,0,0,11,13,1040,0,1,588
"2024-05-11 04:41:42",7,1,"Bryan Tran",0f12808f-2d99-4e9e-bda1-8089744c6eca,Sylvanus,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Loss,39.06,1820,2848,192,75,117,0.42,-6.66,5,0,1,0,0,0,0,0,12,1,0,0,1,0,0,6,10,550,0,4,456
"2024-05-11 04:50:27",7,1,"Bryan Tran",98354f44-3577-475b-8538-8ded7164af46,Arrival,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,3,1,1,0,,Loss,36.86,2638,3478,312,115,197,0.62,-4.33,8,2,1,0,1,0,0,0,13,2,0,0,3,0,0,7,9,900,0,3,438
"2024-05-11 05:00:47",7,1,"Bryan Tran",0bc1be7c-7577-40ef-9902-c6f84c9d6338,Refuge,"King of the Hill","Squad Battle",CrossPlay,Open,0,0,,,,,,,,,,,,,12,1,1,0,,Loss,35.65,2029,2983,230,82,148,0.89,1.66,8,1,1,2,3,0,0,1,9,8,0,0,3,3,0,7,10,1485,0,2,476
"2024-05-11 05:10:09",7,1,"Bryan Tran",a2e83423-6c0e-4888-af9c-4db00ca33d54,"Timberland Evolved","CTF 3 Captures","Squad Battle",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Win,19.97,4493,3101,606,121,485,0.75,-1.00,9,0,1,3,0,0,0,0,12,6,0,0,3,0,0,11,11,1250,0,3,752
"2024-05-11 05:24:12",7,1,"Bryan Tran",0f42b44e-062a-4143-842c-a98145fdc9f8,"Kusini Bay","King of the Hill","Squad Battle",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Win,21.68,2149,2882,369,80,289,0.91,0.66,10,3,1,0,2,0,0,1,11,5,0,0,3,1,0,8,8,1435,0,3,436
"2024-05-12 03:35:13",7,1,"Bryan Tran",c77c85d4-1fdc-4f98-939d-8250cc465782,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,54.43,24598,44,1422,774,648,151.00,160.66,151,0,0,0,0,0,0,0,1,32,0,0,0,0,0,,,5370,0,67,943
"2024-05-12 03:51:53",7,1,"Bryan Tran",2da3f822-1498-4f18-9b85-594609ac4cb7,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,44.27,20842,49,1048,464,584,151.00,159.33,151,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,,5315,0,78,772
"2024-05-12 04:03:18",7,1,"Bryan Tran",fe1aa411-2e59-4c84-b5db-1a248a482d39,"House of Reckoning","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,0,0,1,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,0,0,1018
"2024-05-13 18:38:03",7,1,"Bryan Tran",4adf478e-942b-4e2f-9e6b-18feeb1d6b13,"House of Reckoning","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,55.05,35009,164,1713,943,770,87.50,177.66,175,0,0,0,0,0,0,0,2,14,0,0,0,0,0,,,4830,0,80,997
"2024-05-13 18:56:21",7,1,"Bryan Tran",65bb74f9-aef7-4341-be3a-1588687ad179,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,55.28,38736,189,1724,953,771,199.00,208.00,199,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,,6310,0,95,1063
"2024-05-13 23:36:02",7,1,"Bryan Tran",6acfbe4d-c37b-454b-890b-cdaef9d76689,Behemoth,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,50.39,21180,408,1423,717,706,78.50,159.66,157,0,0,0,0,0,0,0,2,14,0,0,0,0,0,,,5265,0,70,922
"2024-05-13 23:52:33",7,1,"Bryan Tran",90171c35-55ed-4c4e-b15b-d90b5a3ea4b1,"Deadlock Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,57.8,32235,304,1905,1101,804,229.00,236.33,229,0,0,0,0,0,0,0,1,25,0,0,0,0,0,,,6460,0,110,1220
"2024-05-14 16:42:36",7,1,"Bryan Tran",f29201ec-7507-42a5-822f-88c6b7603bc3,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,50.16,34874,0,1541,773,768,230.00,236.00,230,0,0,0,0,0,0,0,0,18,0,0,0,0,0,,,5340,0,148,1239
"2024-05-14 16:56:58",7,1,"Bryan Tran",16b37359-8dc6-4320-a2be-aa3f7fc0eb13,Behemoth,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,0,0,1,,Loss,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,844
